#Wavelength	Flux
#um	ph/s/m2
2.94	3532355188.6
2.94	3532708522.8
2.94	3531055311.5
2.94	3531408647.9
2.94	3531761573.7
2.94	3532114446.6
2.94	3530461179.2
2.94	3530814046.5
2.94	3529159925.3
2.94	3529512612.2
2.94	3529865774.6
2.94	3528210493.6
2.94	3528563650.5
2.94	3528915876.6
2.94	3529268927.5
2.94	3527613059.3
2.94	3527965580.6
2.94	3528319093.6
2.94	3526661899.4
2.94	3527014708.1
2.94	3527367467.7
2.94	3525709639.4
2.94	3526062572.2
2.94	3524404415.7
2.94	3524757688.8
2.94	3525109678.5
2.94	3523451419.9
2.94	3523803757.7
2.94	3524155340.3
2.94	3522496979.7
2.94	3522848208.0
2.94	3521189345.0
2.94	3519528177.8
2.94	3517868917.6
2.94	3520232944.9
2.94	3520585689.4
2.94	3520936627.6
2.94	3521289611.7
2.94	3519627788.9
2.94	3519979891.4
2.94	3520331246.7
2.94	3520684120.0
2.94	3519021887.6
2.94	3519373010.8
2.94	3517711153.2
2.94	3518062616.9
2.94	3518414729.5
2.94	3518766262.2
2.94	3517103301.1
2.94	3517454480.1
2.94	3517805955.3
2.94	3516141668.8
2.94	3516492790.5
2.94	3514828871.6
2.94	3515180341.3
2.94	3515531758.1
2.94	3513866162.0
2.94	3514217574.3
2.94	3514568752.1
2.94	3512902362.4
2.94	3513254062.5
2.94	3513605364.8
2.94	3511938345.2
2.94	3512289988.0
2.94	3512640354.1
2.94	3512992421.7
2.94	3511324123.4
2.95	3511674784.9
2.95	3510007036.4
2.95	3510357166.9
2.95	3510708991.4
2.95	3511060066.2
2.95	3509390869.0
2.95	3509741416.6
2.95	3510092960.6
2.95	3508422260.0
2.95	3508773799.8
2.95	3509124931.3
2.95	3507454487.9
2.95	3507804392.0
2.95	3506133798.2
2.95	3504462301.5
2.95	3504813128.4
2.95	3505162676.0
2.95	3505513401.4
2.95	3505863718.5
2.95	3504191698.5
2.95	3504541663.3
2.95	3504892275.8
2.95	3505242483.8
2.95	3503569540.4
2.95	3503919740.9
2.95	3504270418.4
2.95	3502595629.3
2.95	3502946302.8
2.95	3503296746.2
2.95	3501621859.9
2.95	3501971773.7
2.95	3502322164.2
2.95	3500646126.0
2.95	3500996164.7
2.95	3501346495.4
2.95	3499671234.0
2.95	3500020513.3
2.95	3498343537.0
2.95	3498692812.7
2.95	3499043435.0
2.95	3497365133.7
2.95	3497714879.0
2.95	3498064571.9
2.95	3498415603.7
2.95	3496737255.2
2.95	3497086544.2
2.95	3497436128.5
2.95	3495756981.3
2.95	3496106388.4
2.95	3494427274.0
2.95	3494776148.8
2.95	3495126021.6
2.95	3495475320.4
2.95	3493794757.8
2.95	3494143705.7
2.95	3494493470.2
2.95	3492812287.3
2.95	3493161176.0
2.95	3493510360.1
2.95	3491828734.2
2.95	3492177567.5
2.95	3492527394.5
2.95	3490844276.5
2.95	3491193579.0
2.95	3491542304.4
2.95	3489859262.0
2.95	3490208682.7
2.95	3490557703.6
2.96	3488873517.4
2.96	3489222361.5
2.96	3489571844.7
2.96	3487887046.5
2.96	3488236005.5
2.96	3488583870.1
2.96	3486899669.2
2.96	3487247527.4
2.96	3487596552.5
2.96	3485910514.1
2.96	3486258494.5
2.96	3486606943.5
2.96	3484920113.5
2.96	3485269077.1
2.96	3485618168.8
2.96	3483929676.1
2.96	3484278591.5
2.96	3484626930.4
2.96	3482938688.3
2.96	3483286677.4
2.96	3483634961.5
2.96	3481946626.3
2.96	3482294560.6
2.96	3482642612.8
2.96	3480952789.7
2.96	3481300495.8
2.96	3481648493.4
2.96	3479958577.6
2.96	3480306225.7
2.96	3480654865.8
2.96	3478963816.8
2.96	3479311410.2
2.96	3479659648.6
2.96	3477967626.6
2.96	3478315165.6
2.96	3478662652.5
2.96	3476970892.1
2.96	3477318029.8
2.96	3477665805.6
2.96	3478014059.3
2.96	3476320336.3
2.96	3476668064.4
2.96	3474973849.8
2.96	3475321229.1
2.96	3475669246.1
2.96	3476017037.7
2.96	3474321048.5
2.96	3474669361.2
2.96	3475016228.8
2.96	3473320838.4
2.96	3473669096.8
2.96	3474015563.7
2.96	3472319385.9
2.96	3472666720.5
2.96	3473013656.4
2.96	3471316518.5
2.96	3471664491.9
2.96	3472011197.3
2.96	3470312926.2
2.96	3470661018.8
2.96	3471006977.6
2.96	3469309305.7
2.96	3469656654.8
2.96	3470003252.5
2.96	3468304624.7
2.96	3468650697.8
2.96	3468998110.8
2.96	3467297651.8
2.97	3467644720.0
2.97	3467991383.4
2.97	3466290312.2
2.97	3466637150.4
2.97	3466983414.0
2.97	3465282942.5
2.97	3465629204.5
2.97	3465976110.1
2.97	3464273469.3
2.97	3464620027.2
2.97	3464967049.0
2.97	3463263623.9
2.97	3463610298.1
2.97	3463955882.4
2.97	3462253406.6
2.97	3462599684.7
2.97	3462945558.3
2.97	3461241430.5
2.97	3461587825.0
2.97	3461933824.9
2.97	3460228218.5
2.97	3460575254.9
2.97	3460921025.4
2.97	3461267435.7
2.97	3459561619.1
2.97	3459907509.5
2.97	3458201547.8
2.97	3458547091.2
2.97	3458892755.6
2.97	3459238541.0
2.97	3457531329.0
2.97	3457876940.5
2.97	3458223364.4
2.97	3456515200.7
2.97	3456860583.3
2.97	3457206432.6
2.97	3455498008.7
2.97	3455843338.5
2.97	3454133730.3
2.97	3454479926.4
2.97	3454824688.4
2.97	3455170607.9
2.97	3453460096.9
2.97	3453805148.6
2.97	3454151357.9
2.97	3452439893.3
2.97	3452785413.9
2.97	3453131055.3
2.97	3451418810.5
2.97	3451764448.1
2.97	3452110036.9
2.97	3450397526.9
2.97	3450742424.5
2.97	3451087785.0
2.97	3449374847.0
2.97	3449720034.2
2.97	3450064476.0
2.97	3448350758.5
2.97	3448695548.1
2.97	3449040631.3
2.97	3447326476.7
2.97	3447671041.6
2.97	3448015727.4
2.97	3446300273.0
2.97	3446645479.3
2.97	3446989940.3
2.97	3447334349.7
2.98	3445618686.0
2.98	3445963788.3
2.98	3446307452.4
2.98	3444590665.5
2.98	3444935543.2
2.98	3445280190.6
2.98	3443562977.1
2.98	3443906758.6
2.98	3444251702.1
2.98	3442533018.1
2.98	3442877440.9
2.98	3443221987.5
2.98	3441502695.9
2.98	3441847242.4
2.98	3442191216.9
2.98	3440471320.9
2.98	3440815470.9
2.98	3441159914.0
2.98	3439439069.3
2.98	3439783512.4
2.98	3440127728.4
2.98	3438406452.3
2.98	3438750326.8
2.98	3439093971.2
2.98	3437372267.0
2.98	3437715914.6
2.98	3438059338.3
2.98	3436336855.6
2.98	3436681316.5
2.98	3437024172.0
2.98	3435301431.0
2.98	3435644975.9
2.98	3435988121.8
2.98	3436332083.5
2.98	3434608274.9
2.98	3434951025.2
2.98	3435295107.8
2.98	3433570352.5
2.98	3433913399.2
2.98	3434256738.7
2.98	3432531206.3
2.98	3432874202.0
2.98	3433218182.2
2.98	3431491012.1
2.98	3431834648.5
2.98	3432178402.5
2.98	3430450803.4
2.98	3430793872.4
2.98	3431137919.7
2.98	3429409550.5
2.98	3429752049.3
2.98	3430095010.0
2.98	3428366040.2
2.98	3428709520.9
2.98	3429052605.9
2.98	3427323035.8
2.98	3427666293.6
2.98	3428009155.8
2.98	3426278810.7
2.98	3426620982.6
2.98	3426963966.3
2.98	3425233021.3
2.98	3425575661.9
2.98	3425919114.0
2.98	3424187053.6
2.98	3424529643.7
2.98	3424871832.5
2.99	3425214488.8
2.99	3423482059.6
2.99	3423825235.7
2.99	3424166978.9
2.99	3422433429.1
2.99	3422776211.0
2.99	3423118248.0
2.99	3421385137.1
2.99	3421727350.0
2.99	3422068477.3
2.99	3420334768.1
2.99	3420676415.2
2.99	3421018867.5
2.99	3419283698.0
2.99	3419625813.7
2.99	3419968043.9
2.99	3418231589.6
2.99	3418573305.6
2.99	3418915491.7
2.99	3417178780.8
2.99	3417520447.0
2.99	3417862411.4
2.99	3416124588.1
2.99	3416466204.5
2.99	3416808459.7
2.99	3415070039.6
2.99	3415411262.8
2.99	3415753124.7
2.99	3414013593.1
2.99	3414355456.6
2.99	3414696925.3
2.99	3412957831.0
2.99	3413298090.5
2.99	3413640371.1
2.99	3411899822.5
2.99	3412240894.0
2.99	3412582091.9
2.99	3412923750.7
2.99	3411181970.0
2.99	3411523115.6
2.99	3411864553.3
2.99	3410123210.2
2.99	3410463619.9
2.99	3410804836.6
2.99	3409062037.6
2.99	3409402395.4
2.99	3409744252.0
2.99	3408000686.9
2.99	3408341684.7
2.99	3408681427.6
2.99	3406937785.8
2.99	3407278560.0
2.99	3407619114.5
2.99	3405874361.2
2.99	3406215432.3
2.99	3406555766.3
2.99	3404810073.4
2.99	3405150238.1
2.99	3405491209.1
2.99	3403744922.9
2.99	3404085038.8
2.99	3404425789.3
2.99	3402678395.8
2.99	3403018460.0
2.99	3403359333.2
2.99	3401611692.7
2.99	3401951536.7
3.00	3402292189.7
3.00	3400543268.3
3.00	3400882892.4
3.00	3401223154.0
3.00	3401563535.8
3.00	3399814589.9
3.00	3400153771.8
3.00	3398403840.8
3.00	3398744224.7
3.00	3399083875.1
3.00	3397332832.7
3.00	3395582639.7
3.00	3395921486.9
3.00	3396260280.2
3.00	3396601084.1
3.00	3396940806.2
3.00	3397280137.8
3.00	3395527627.5
3.00	3395867301.4
3.00	3396207060.2
3.00	3394454681.1
3.00	3394793481.7
3.00	3395132576.9
3.00	3393379675.3
3.00	3393718670.0
3.00	3394057268.6
3.00	3392303297.3
3.00	3392642278.0
3.00	3392982100.4
3.00	3391226027.2
3.00	3391565544.3
3.00	3391905215.4
3.00	3390148761.0
3.00	3390487747.8
3.00	3388731610.6
3.00	3389069950.0
3.00	3389409302.0
3.00	3389747228.6
3.00	3387990764.5
3.00	3388329073.3
3.00	3388667707.4
3.00	3386909693.2
3.00	3387247988.4
3.00	3387587674.8
3.00	3385828764.4
3.00	3386166221.9
3.00	3386504865.6
3.00	3384745606.1
3.00	3385084116.1
3.00	3385422917.1
3.00	3383662078.2
3.00	3384000950.4
3.00	3384339429.9
3.00	3382577692.8
3.00	3382916038.8
3.00	3383254026.2
3.00	3381492801.4
3.00	3381830447.4
3.00	3382168592.4
3.00	3380405991.2
3.00	3380743661.0
3.00	3381081792.7
3.00	3379318297.3
3.00	3379656329.6
3.00	3379994655.8
3.00	3378230471.4
3.00	3378568319.7
3.01	3378906495.8
3.01	3377141076.2
3.01	3377479426.9
3.01	3377816217.6
3.01	3376051137.4
3.01	3376389167.3
3.01	3376726494.3
3.01	3374959835.2
3.01	3375297544.5
3.01	3375635029.5
3.01	3373868197.8
3.01	3374205723.6
3.01	3374542854.3
3.01	3372774444.5
3.01	3373111991.5
3.01	3371343696.4
3.01	3371680390.9
3.01	3372017754.5
3.01	3370249080.0
3.01	3370586003.4
3.01	3370923525.0
3.01	3369152932.2
3.01	3369490013.8
3.01	3369826188.6
3.01	3368056280.8
3.01	3368393554.3
3.01	3366621466.7
3.01	3362741636.2
3.01	3363078258.9
3.01	3365523443.3
3.01	3365859204.3
3.01	3366196626.8
3.01	3364423853.7
3.01	3364759946.9
3.01	3365096535.0
3.01	3363323213.4
3.01	3363659328.3
3.01	3363995941.3
3.01	3362221764.4
3.01	3362557867.3
3.01	3362893953.5
3.01	3361118717.3
3.01	3361455356.7
3.01	3361791979.3
3.01	3360015718.1
3.01	3360351660.4
3.01	3358574967.1
3.01	3358911292.3
3.01	3359247634.5
3.01	3357470053.4
3.01	3357806400.5
3.01	3356028217.5
3.01	3356363955.4
3.01	3356700290.7
3.01	3354921424.6
3.01	3355256980.6
3.01	3355592656.6
3.01	3353813074.0
3.01	3354148959.2
3.01	3352369153.2
3.01	3352705250.9
3.01	3353039244.1
3.01	3351259233.0
3.01	3351594842.2
3.01	3349813375.2
3.01	3350148338.7
3.02	3350484106.7
3.02	3348701754.2
3.02	3349036706.5
3.02	3349372156.4
3.02	3347589670.6
3.02	3347924441.4
3.02	3346140637.1
3.02	3346475824.9
3.02	3344691934.9
3.02	3345027161.9
3.02	3345360799.5
3.02	3343577083.5
3.02	3341792334.3
3.02	3340006896.1
3.02	3340341270.2
3.02	3340675216.2
3.02	3341009523.6
3.02	3341343403.0
3.02	3339556920.0
3.02	3339891216.7
3.02	3338104304.8
3.02	3338438130.7
3.02	3336650619.9
3.02	3336984315.4
3.02	3337317956.6
3.02	3335529941.0
3.02	3335863999.6
3.02	3334074837.7
3.02	3334409110.2
3.02	3332619383.7
3.02	3332952123.6
3.02	3331162653.4
3.02	3331495777.4
3.02	3329705369.4
3.02	3330038736.8
3.02	3328247867.5
3.02	3328580424.9
3.02	3326788443.7
3.02	3327122065.3
3.02	3325329350.4
3.02	3325661614.4
3.02	3323869501.3
3.02	3324201838.7
3.02	3322408066.1
3.02	3322740273.9
3.02	3320947136.9
3.02	3319152798.8
3.02	3319484593.5
3.02	3317690207.1
3.02	3318021872.1
3.02	3316226341.3
3.02	3316557707.0
3.02	3314761953.1
3.02	3312966028.0
3.02	3313296981.2
3.02	3311500663.5
3.02	3311831832.4
3.02	3310033686.1
3.02	3308235884.0
3.02	3308567217.1
3.02	3306768644.2
3.02	3304969934.4
3.02	3305301025.5
3.02	3303500866.0
3.02	3301700869.8
3.02	3299900907.0
3.03	3300230313.0
3.03	3298430094.8
3.03	3298760742.4
3.03	3296958735.6
3.03	3295157271.7
3.03	3293355292.9
3.03	3293684046.3
3.03	3291881643.0
3.03	3290078419.0
3.03	3288275189.2
3.03	3286471478.1
3.03	3284667252.5
3.03	3284995365.2
3.03	3283191434.9
3.03	3281385585.2
3.03	3279579770.9
3.03	3277773814.7
3.03	3275967514.1
3.03	3274161080.0
3.03	3272353784.7
3.03	3270546178.1
3.03	3268737888.3
3.03	3266930313.5
3.03	3265121029.6
3.03	3263311943.2
3.03	3261502004.4
3.03	3259692442.2
3.03	3257881848.8
3.03	3256071283.5
3.03	3254260417.5
3.03	3250312038.0
3.03	3248500253.4
3.03	3246686748.8
3.03	3244874343.2
3.03	3240922638.4
3.03	3239108976.0
3.03	3237295003.5
3.03	3233341205.2
3.03	3231526348.0
3.03	3227571923.5
3.03	3225755504.4
3.03	3221799178.8
3.03	3219982045.0
3.03	3216024586.7
3.03	3212066492.2
3.03	3210247901.0
3.03	3206288121.4
3.03	3202327569.1
3.03	3198366381.2
3.03	3196544946.1
3.03	3192582243.2
3.03	3188618768.0
3.03	3184653593.6
3.03	3178546550.1
3.03	3174579785.6
3.03	3170613063.4
3.03	3166645249.0
3.03	3162676306.8
3.03	3158706561.2
3.03	3152593699.2
3.03	3148621978.8
3.03	3142505782.9
3.03	3138532986.2
3.03	3132413994.7
3.03	3126295165.7
3.03	3122318463.7
3.04	3116197063.0
3.04	3110073836.8
3.04	3103949208.8
3.04	3095678528.4
3.04	3089551512.1
3.04	3083423627.7
3.04	3075148436.8
3.04	3069017659.8
3.04	3060739115.1
3.04	3052457944.5
3.04	3044176183.9
3.04	3035892301.6
3.04	3027607096.0
3.04	3017172539.4
3.04	3008883690.9
3.04	2998445368.7
3.04	2988004725.8
3.04	2975413252.4
3.04	2964968353.4
3.04	2952373173.8
3.04	2937625673.4
3.04	2922875101.1
3.04	2905971620.0
3.04	2889064971.0
3.04	2865706489.3
3.04	2840192564.8
3.04	2808222846.5
3.04	2782698300.8
3.04	2787277800.1
3.04	2815518322.6
3.04	2845915467.6
3.04	2872015768.6
3.04	2891666789.8
3.04	2909170559.8
3.04	2924525118.8
3.04	2937730436.3
3.04	2950938907.1
3.04	2961997411.3
3.04	2975209827.4
3.04	2984119960.7
3.04	2995184951.7
3.04	3004098224.6
3.04	3013012786.2
3.04	3021929480.0
3.04	3030848734.8
3.04	3037614388.1
3.04	3046536492.2
3.04	3053305776.1
3.04	3060075721.2
3.04	3066847895.9
3.04	3073620337.4
3.04	3080395042.6
3.04	3085014919.2
3.04	3091791021.4
3.04	3096412903.0
3.04	3103192367.6
3.04	3107815915.8
3.04	3112440872.7
3.04	3117066395.0
3.04	3123850017.2
3.04	3128477710.9
3.04	3130948587.5
3.04	3135577455.6
3.04	3140207563.2
3.04	3144838235.5
3.04	3149469560.1
3.05	3151943524.5
3.05	3156576592.8
3.05	3159052145.8
3.05	3163686772.4
3.05	3166163576.2
3.05	3168639932.3
3.05	3173276772.1
3.05	3175754211.1
3.05	3178232949.6
3.05	3180711241.7
3.05	3183190664.1
3.05	3187831163.1
3.05	3190312171.9
3.05	3192792230.0
3.05	3195273922.1
3.05	3195593068.6
3.05	3198075383.6
3.05	3200557254.1
3.05	3203040420.5
3.05	3205523278.7
3.05	3208007127.8
3.05	3208328450.5
3.05	3210812541.8
3.05	3213297969.8
3.05	3213618954.2
3.05	3216104456.2
3.05	3218590904.7
3.05	3218912403.0
3.05	3221399818.9
3.05	3221721482.2
3.05	3224208837.0
3.05	3224531347.1
3.05	3227019996.4
3.05	3227342703.6
3.05	3227665194.2
3.05	3230154475.9
3.05	3230477467.4
3.05	3230800578.6
3.05	3231123674.3
3.05	3233614346.0
3.05	3233937774.0
3.05	3236428857.2
3.05	3236752112.8
3.05	3237076201.0
3.05	3239568284.9
3.05	3239891992.4
3.05	3240216531.8
3.05	3240540343.3
3.05	3240864139.2
3.05	3243357414.2
3.05	3243682253.9
3.05	3244006876.6
3.05	3244331075.4
3.05	3244655123.6
3.05	3244979969.6
3.05	3245304631.8
3.05	3245628702.2
3.05	3248124139.8
3.05	3248449252.7
3.05	3248774181.8
3.05	3249099734.5
3.05	3249424056.7
3.05	3249749040.8
3.05	3250074009.1
3.05	3250399264.8
3.05	3250724336.8
3.06	3251049187.2
3.06	3251374161.7
3.06	3251699489.7
3.06	3252024399.8
3.06	3252349798.2
3.06	3252675349.0
3.06	3253000515.0
3.06	3253326001.3
3.06	3253650934.9
3.06	3253976188.9
3.06	3254301730.0
3.06	3254626886.4
3.06	3254952564.1
3.06	3253102350.1
3.06	3253427871.1
3.06	3253752839.5
3.06	3251902141.2
3.06	3250050264.6
3.06	3250374867.0
3.06	3252877133.0
3.06	3253202774.4
3.06	3255705689.8
3.06	3256030953.2
3.06	3254178760.0
3.06	3254503732.2
3.06	3254830407.3
3.06	3255155449.6
3.06	3255481385.3
3.06	3255806396.6
3.06	3256132402.3
3.06	3254277814.6
3.06	3254603529.4
3.06	3254929195.3
3.06	3255254171.3
3.06	3255579772.7
3.06	3255905694.0
3.06	3256231264.1
3.06	3254375833.3
3.06	3254701076.4
3.06	3255026307.0
3.06	3255351824.2
3.06	3255677493.4
3.06	3256003147.1
3.06	3256328751.9
3.06	3254471232.5
3.06	3254796379.2
3.06	3255121845.6
3.06	3255448104.0
3.06	3255774044.7
3.06	3253915865.5
3.06	3254240976.9
3.06	3254566374.8
3.06	3254891556.3
3.06	3255217057.5
3.06	3253358251.8
3.06	3253683295.0
3.06	3254008624.6
3.06	3254334309.6
3.06	3254659742.4
3.06	3252798731.2
3.06	3253123706.4
3.06	3253449372.0
3.06	3251588385.7
3.06	3251913357.1
3.06	3252238178.8
3.07	3252564497.2
3.07	3252889053.9
3.07	3253214769.8
3.07	3251351673.9
3.07	3251676932.5
3.07	3252002343.0
3.07	3252327872.0
3.07	3252652680.3
3.07	3250788222.0
3.07	3251113613.3
3.07	3251439493.5
3.07	3249574188.2
3.07	3249899575.9
3.07	3250224613.3
3.07	3250549602.0
3.07	3250874575.1
3.07	3249008781.1
3.07	3249333799.5
3.07	3249658434.5
3.07	3249983723.3
3.07	3248116842.6
3.07	3248441674.9
3.07	3246574389.5
3.07	3246899469.9
3.07	3249416113.2
3.07	3247548443.1
3.07	3247873207.9
3.07	3248198461.0
3.07	3248523328.8
3.07	3246654036.4
3.07	3246978985.0
3.07	3247303849.6
3.07	3247628197.1
3.07	3245758691.2
3.07	3246083084.3
3.07	3246407428.8
3.07	3246732461.7
3.07	3244861167.6
3.07	3245186582.3
3.07	3245510607.3
3.07	3245835588.3
3.07	3243963377.8
3.07	3244288103.5
3.07	3244612244.1
3.07	3244936738.6
3.07	3243064115.3
3.07	3243388286.3
3.07	3243712777.9
3.07	3244037757.0
3.07	3242163381.1
3.07	3242487702.7
3.07	3242812176.0
3.07	3243136633.9
3.07	3241261310.0
3.07	3241586015.8
3.07	3241909266.9
3.07	3242234376.4
3.07	3240357804.1
3.07	3240683328.5
3.07	3241006761.9
3.07	3239130921.0
3.07	3239454569.2
3.07	3239778000.1
3.07	3240102420.8
3.07	3240426156.7
3.08	3238548460.4
3.08	3238872209.2
3.08	3239196645.2
3.08	3239521032.4
3.08	3237642256.5
3.08	3237966189.2
3.08	3238289571.1
3.08	3236410288.7
3.08	3236734085.5
3.08	3237057632.1
3.08	3237381531.7
3.08	3235501539.2
3.08	3231416148.0
3.08	3229534772.3
3.08	3232062465.3
3.08	3234590589.7
3.08	3234913816.2
3.08	3235237529.3
3.08	3235561227.1
3.08	3233679045.5
3.08	3234002622.9
3.08	3234326318.5
3.08	3232442296.4
3.08	3232765871.8
3.08	3233089265.2
3.08	3233412776.7
3.08	3231528713.3
3.08	3231851771.3
3.08	3232175114.2
3.08	3232498275.2
3.08	3230613302.5
3.08	3230936176.7
3.08	3231259202.4
3.08	3231583014.3
3.08	3229696966.3
3.08	3230019656.9
3.08	3230342799.0
3.08	3228456481.8
3.08	3228779170.8
3.08	3224681496.5
3.08	3220583584.4
3.08	3223116172.8
3.08	3225649158.3
3.08	3228182908.6
3.08	3226294313.2
3.08	3226616350.9
3.08	3226939006.4
3.08	3227262681.9
3.08	3227584774.2
3.08	3225695034.3
3.08	3226017707.8
3.08	3226340665.8
3.08	3224449757.9
3.08	3224772963.9
3.08	3225095086.8
3.08	3225418028.2
3.08	3223525881.7
3.08	3223848404.0
3.08	3224170177.7
3.08	3224493102.6
3.08	3222601418.3
3.08	3222922891.1
3.08	3223246015.5
3.08	3223568457.8
3.08	3221674468.6
3.09	3221996625.4
3.09	3222319400.6
3.09	3220425144.9
3.09	3220747300.6
3.09	3221069075.3
3.09	3219174152.8
3.09	3217278638.3
3.09	3208730857.2
3.09	3206834192.5
3.09	3213808510.9
3.09	3218566054.4
3.09	3218887512.9
3.09	3216990888.0
3.09	3215093972.3
3.09	3215415208.3
3.09	3217956127.0
3.09	3218277521.5
3.09	3216379758.8
3.09	3216701367.1
3.09	3217023826.9
3.09	3217345205.6
3.09	3215446541.2
3.09	3215767801.4
3.09	3216089712.4
3.09	3214189717.4
3.09	3212289598.2
3.09	3208167186.0
3.09	3201822185.6
3.09	3204364948.9
3.09	3211352069.7
3.09	3211673777.9
3.09	3211995104.3
3.09	3212315882.8
3.09	3212637145.9
3.09	3212958360.8
3.09	3211056268.0
3.09	3211377397.8
3.09	3211698645.6
3.09	3209794858.8
3.09	3210115656.3
3.09	3210437469.4
3.09	3210758869.0
3.09	3211079554.2
3.09	3209174833.1
3.09	3209495567.5
3.09	3209816985.0
3.09	3207911933.7
3.09	3208232535.1
3.09	3208553254.4
3.09	3208874324.7
3.09	3206968043.8
3.09	3207288630.3
3.09	3207609866.7
3.09	3207930390.1
3.09	3206022714.1
3.09	3206343651.8
3.09	3206664873.2
3.09	3204756702.1
3.09	3205076444.4
3.09	3205397533.2
3.09	3205718407.9
3.09	3203808876.1
3.09	3204129467.4
3.09	3204450342.4
3.09	3204770339.1
3.10	3202861107.7
3.10	3203180987.0
3.10	3203500685.5
3.10	3203821365.0
3.10	3201910375.2
3.10	3202230605.8
3.10	3202551119.9
3.10	3200639503.6
3.10	3200959569.0
3.10	3201279785.1
3.10	3199367012.2
3.10	3199687111.3
3.10	3200006631.1
3.10	3200327563.8
3.10	3198413697.6
3.10	3198733285.2
3.10	3196819227.8
3.10	3197138864.3
3.10	3195224616.1
3.10	3197778524.5
3.10	3198098746.8
3.10	3196182865.3
3.10	3192031981.0
3.10	3192351267.0
3.10	3194906556.3
3.10	3195225800.5
3.10	3195545195.5
3.10	3195865106.5
3.10	3196185102.0
3.10	3194266940.0
3.10	3194586686.5
3.10	3194906219.3
3.10	3195225537.8
3.10	3193307513.2
3.10	3193626384.0
3.10	3193946599.2
3.10	3194265572.9
3.10	3192346690.7
3.10	3192665349.4
3.10	3192985053.5
3.10	3191064819.9
3.10	3191383678.6
3.10	3191703252.2
3.10	3192022578.6
3.10	3190101123.7
3.10	3190420333.8
3.10	3190739198.2
3.10	3191059041.2
3.10	3189136498.9
3.10	3189455364.8
3.10	3189774050.4
3.10	3187851781.0
3.10	3188170118.3
3.10	3188489501.0
3.10	3188807478.1
3.10	3186884485.7
3.10	3187203539.2
3.10	3187521352.6
3.10	3187840144.3
3.10	3185916298.1
3.10	3186234113.3
3.10	3184308323.6
3.10	3182383108.2
3.10	3182701601.4
3.11	3183019748.1
3.11	3185582807.9
3.11	3183656428.2
3.11	3183975126.7
3.11	3184293115.5
3.11	3184611254.9
3.11	3182683790.8
3.11	3183002674.8
3.11	3183320320.5
3.11	3183638282.0
3.11	3181710461.7
3.11	3182028804.2
3.11	3182346602.5
3.11	3178168996.1
3.11	3169496199.0
3.11	3165316481.4
3.11	3170130334.0
3.11	3177192302.3
3.11	3179758821.4
3.11	3180076973.6
3.11	3180394582.0
3.11	3178463514.6
3.11	3178781702.1
3.11	3179099544.6
3.11	3177167297.2
3.11	3177485388.5
3.11	3177802506.3
3.11	3178120171.5
3.11	3176187569.9
3.11	3176505285.2
3.11	3176822589.7
3.11	3177140077.6
3.11	3175206428.3
3.11	3175523768.4
3.11	3175841258.9
3.11	3176159230.4
3.11	3174223708.2
3.11	3174540871.4
3.11	3174858515.5
3.11	3172923037.6
3.11	3173240071.5
3.11	3173557222.8
3.11	3173874525.0
3.11	3171938166.0
3.11	3172254858.1
3.11	3172571667.8
3.11	3172888958.3
3.11	3170951223.8
3.11	3171268036.4
3.11	3171585891.0
3.11	3169646683.0
3.11	3165451280.5
3.11	3158998603.0
3.11	3159314965.1
3.11	3164144569.0
3.11	3168974761.8
3.11	3169292310.8
3.11	3169609251.2
3.11	3167667790.4
3.11	3167984979.9
3.11	3166043268.2
3.11	3159584223.0
3.11	3157642040.8
3.11	3162475114.1
3.11	3165050343.6
3.12	3165367407.9
3.12	3165683764.8
3.12	3163740430.2
3.12	3159536556.9
3.12	3155332628.0
3.12	3157908434.0
3.12	3160484823.3
3.12	3160801202.2
3.12	3161117005.6
3.12	3159172295.1
3.12	3154964344.5
3.12	3157541870.7
3.12	3160119156.4
3.12	3162698343.7
3.12	3163014488.4
3.12	3161068096.4
3.12	3161383962.9
3.12	3161700441.1
3.12	3162016410.4
3.12	3160069505.6
3.12	3160385196.7
3.12	3160700643.1
3.12	3161017623.1
3.12	3159068821.9
3.12	3159384667.6
3.12	3159700828.0
3.12	3157751580.9
3.12	3158067430.6
3.12	3158382574.2
3.12	3158698724.0
3.12	3156748438.4
3.12	3157064804.7
3.12	3157379773.4
3.12	3157695419.2
3.12	3155744622.7
3.12	3156059924.7
3.12	3156375245.6
3.12	3154424168.6
3.12	3154739178.7
3.12	3155054339.4
